"year","name","n"
2020-02-01,"SD",0.797667288194189
2020-02-01,"TN",0.805775028397299
2020-02-01,"TX",0.825945893025344
2020-02-01,"VT",0.772678864248546
2020-02-01,"VA",0.800145344656441
2020-02-01,"WA",0.790436742121487
2020-02-01,"WV",0.769721103624257
2020-02-01,"WI",0.801905989574733
2020-02-01,"WY",0.768804836802905
2020-02-02,"AL",0.810453467368513
2020-02-02,"WI",0.782205695366426
2020-02-02,"WV",0.754499311120857
2020-02-02,"WA",0.773040628133878
2020-02-02,"VA",0.782972251263107
2020-02-02,"VT",0.756790287067359
2020-02-02,"UT",0.762243266199636
2020-02-02,"TX",0.807951335532611
2020-02-02,"TN",0.794412563644662
2020-02-02,"SD",0.781639812521607
2020-02-02,"SC",0.796732654396714
2020-02-02,"RI",0.76983585780964
2020-02-02,"PA",0.759359759382715
2020-02-02,"AK",0.746499366726423
2020-02-02,"OR",0.761151145401749
2020-02-02,"OK",0.786595449900953
2020-02-02,"OH",0.771538538794238
2020-02-02,"ND",0.767676169651233
2020-02-02,"NC",0.791459144306128
2020-02-02,"NY",0.715798608028396
2020-02-02,"NM",0.781214148135846
2020-02-02,"NJ",0.755190199943425
2020-02-02,"NH",0.774590883020337
2020-02-02,"NV",0.769178141782604
2020-02-02,"AZ",0.774140274073762
2020-02-02,"NE",0.782378601625072
2020-02-02,"WY",0.75590104147735
2020-02-02,"MT",0.74485011366792
2020-02-02,"MO",0.772688498987669
2020-02-02,"MS",0.816984594161117
2020-02-02,"MN",0.778578797789199
2020-02-02,"MI",0.77152126643734
2020-02-02,"MA",0.749805024493096
2020-02-02,"MD",0.778444402005852
2020-02-02,"ME",0.758840380034728
2020-02-02,"LA",0.798662997979819
2020-02-02,"KY",0.777380593778268
2020-02-02,"KS",0.774398807489597
2020-02-02,"IA",0.77328798264972
2020-02-02,"IN",0.775207647240431
2020-02-02,"IL",0.764954776204215
2020-02-02,"ID",0.772676900344771
2020-02-02,"HI",0.780138698520441
2020-02-02,"GA",0.788720254575442
2020-02-02,"FL",0.795116136309484
2020-02-02,"DC",0.689130264572108
2020-02-02,"DE",0.770734440962353
2020-02-02,"CT",0.770371417415291
2020-02-02,"CO",0.767598783895677
2020-02-02,"CA",0.780718453564972
2020-02-02,"AR",0.804842351496852
2020-02-03,"MT",0.774175966412659
2020-02-03,"WY",0.748612257826658
2020-02-03,"WI",0.815077762915992
2020-02-03,"WV",0.786837313770052
2020-02-03,"WA",0.803414357281333
2020-02-03,"VA",0.814808835968928
2020-02-03,"VT",0.786113342029925
2020-02-03,"UT",0.777031133100609
2020-02-03,"TX",0.836022945563256
2020-02-03,"TN",0.82104265724866
2020-02-03,"SD",0.800669889541902
2020-02-03,"SC",0.827970465725974
2020-02-03,"RI",0.802093037552669
2020-02-03,"PA",0.79769548983139
2020-02-03,"OR",0.791535235173585
2020-02-03,"OK",0.820025163076875
2020-02-03,"OH",0.807183952835388
2020-02-03,"ND",0.803033113750317
2020-02-03,"NC",0.823550457354949
2020-02-03,"NY",0.756864078160253
2020-02-03,"NM",0.808824259292135
2020-02-03,"NJ",0.795157669287379
2020-02-03,"NH",0.806252755337799
2020-02-03,"NV",0.794657381116217
2020-02-03,"NE",0.805948681054162
2020-02-03,"MO",0.8021930148151
2020-02-03,"MS",0.841977478880172
2020-02-03,"MN",0.812647039062557
2020-02-03,"MI",0.807624114450753
2020-02-03,"MA",0.786111977588429
2020-02-03,"MD",0.814241207350732
2020-02-03,"ME",0.789564287016476
2020-02-03,"LA",0.828260777196802
2020-02-03,"KY",0.808034729194016
2020-02-03,"KS",0.80517223909971
2020-02-03,"IA",0.805876155880037
2020-02-03,"IN",0.807985142586282
2020-02-03,"IL",0.796409801994807
2020-02-03,"ID",0.801213995147668
2020-02-03,"HI",0.807959360530971
2020-02-03,"GA",0.820230857528536
2020-02-03,"FL",0.829260645583839
2020-02-03,"DC",0.717768397975671
2020-02-03,"DE",0.803311927260019
2020-02-03,"CT",0.802759284735625
2020-02-03,"CO",0.783392303202984
2020-02-03,"CA",0.809991772641258
2020-02-03,"AR",0.832252702131013
2020-02-03,"AZ",0.804868226903559
2020-02-03,"AK",0.777331789248723
2020-02-03,"AL",0.838281943201856
2020-02-04,"AL",0.839411883005914
2020-02-04,"AK",0.778081682799096
2020-02-04,"AZ",0.808136235391429
2020-02-04,"AR",0.831535673106435
2020-02-04,"CA",0.812804318421662
2020-02-04,"CO",0.773941088187228
2020-02-04,"CT",0.806961749842205
2020-02-04,"DE",0.807347408059175
2020-02-04,"DC",0.719677417058744
2020-02-04,"FL",0.83362378854729
2020-02-04,"GA",0.822981755268205
2020-02-04,"HI",0.811186413711878
2020-02-04,"ID",0.808927447600285
2020-02-04,"IL",0.799401306639625
2020-02-04,"IN",0.811063800027436
2020-02-04,"IA",0.807901728215909
2020-02-04,"KS",0.805930266305571
2020-02-04,"KY",0.807583784986221
2020-02-04,"LA",0.830763793305462
2020-02-04,"ME",0.794007638949077
2020-02-04,"MD",0.816675873340441
2020-02-04,"MA",0.788499205102643
2020-02-04,"MI",0.809532193901209
2020-02-04,"MN",0.817230567764814
2020-02-04,"MS",0.842340441917543
2020-02-04,"MO",0.807008689531886
2020-02-04,"MT",0.780427466688004
2020-02-04,"NE",0.811287493494942
2020-02-04,"NV",0.798880302874513
2020-02-04,"NH",0.810355351953396
2020-02-04,"NJ",0.798169505147881
2020-02-04,"NM",0.804397955930721
2020-02-04,"NY",0.75975981016271
2020-02-04,"NC",0.826582925800443
2020-02-04,"ND",0.804782936465648
2020-02-04,"OH",0.809349924487413
2020-02-04,"OK",0.822937607894744
2020-02-04,"OR",0.79544316205858
2020-02-04,"PA",0.80013359818725
2020-02-04,"RI",0.808705068971877
2020-02-04,"SC",0.83053432772234
2020-02-04,"SD",0.806303309208998
2020-02-04,"TN",0.821572641694769
2020-02-04,"TX",0.840483947983135
2020-02-04,"UT",0.80922240798708
2020-02-04,"VT",0.787149588295686
2020-02-04,"VA",0.819030288159283
2020-02-04,"WA",0.805127560665116
2020-02-04,"WV",0.786492320437339
2020-02-04,"WI",0.817271768387331
2020-02-04,"WY",0.772351433264617
2020-02-05,"AL",0.835712726461071
2020-02-05,"AK",0.780250000678023
2020-02-05,"AZ",0.806849919809204
2020-02-05,"AR",0.827648254294791
2020-02-05,"CA",0.813181469950549
2020-02-05,"CO",0.795571781828806
2020-02-05,"CT",0.80545223243713
2020-02-05,"DE",0.80560624749915
2020-02-05,"DC",0.717546319693076
2020-02-05,"FL",0.831721803390483
2020-02-05,"GA",0.820167831569541
2020-02-05,"HI",0.811457446756086
2020-02-05,"ID",0.802565032196866
2020-02-05,"IL",0.7952892533443
2020-02-05,"IN",0.808651323290712
2020-02-05,"IA",0.806776621479685
2020-02-05,"KS",0.795377304864666
2020-02-05,"KY",0.805916969869766
2020-02-05,"LA",0.827808629139451
